444024	3958980	-89.2816128	5.09159013	51
444024	3958740	-87.1901424	358.302006	51
444060	3958464	-84.789662	346.926845	51
440856	3966552	1.39286473	232.30037	87
440652	3966372	1.75854721	228.95869	87
440448	3966216	2.35983476	235.674491	87
453156	3949764	-4.01134446	215.500157	79.8299119
452976	3949536	0.904043346	214.481768	71.189053
452820	3949332	-7.59642428	221.425072	79.2826485
452640	3949140	-2.51543373	221	79
441216	3966348	-1.65094134	219.083743	87
441072	3966192	-2.00780998	220.060784	87
440856	3965940	3.32091424	225.327932	87
440652	3965748	2.21720546	226.707337	87
439344	3968004	-179.953169	133.614213	89
439452	3967824	-179.952197	135.403498	89
439548	3967656	-179.955263	134.127418	89
439740	3967308	-179.956607	341.132392	89
454140	3948372	3.6182523	210.301907	87.4437578
453984	3948144	5.20793063	213.24508	88.3662629
453852	3947952	4.24260939	213.818986	88.1172842
